name,uid,code,parent
Irecê,FKYs6W3waTJ,BRA291460,MxHTf6HoO9K
Itabela,sHOG3iDMpqD,BRA291465,MxHTf6HoO9K
Itaberaba,dgwdaVHREag,BRA291470,MxHTf6HoO9K
Itabuna,moHxj5gVlhn,BRA291480,MxHTf6HoO9K
Itacaré,XgEWtQg3P8U,BRA291490,MxHTf6HoO9K
Itaeté,JO7GyicYn4x,BRA291500,MxHTf6HoO9K
Itagi,AKtZ0vRck6N,BRA291510,MxHTf6HoO9K
Itagibá,rX1ahUSbAU2,BRA291520,MxHTf6HoO9K
Itagimirim,hEYTXWelzMP,BRA291530,MxHTf6HoO9K
Itaguaçu da Bahia,XCBT4b2V8VH,BRA291535,MxHTf6HoO9K
Itaju do Colônia,qSrNn4Fo42x,BRA291540,MxHTf6HoO9K
Itajuípe,lIdT1LXuuVe,BRA291550,MxHTf6HoO9K
Itamaraju,kw9dPXzhWSF,BRA291560,MxHTf6HoO9K
Itamari,BpXmKj3RKj8,BRA291570,MxHTf6HoO9K
Itambé,rWWSJkB1JWz,BRA291580,MxHTf6HoO9K
Itanagra,woJIXOsIQHE,BRA291590,MxHTf6HoO9K
Itanhém,zxytFq6Tcva,BRA291600,MxHTf6HoO9K
Itaparica,fK0Hxo3IsSa,BRA291610,MxHTf6HoO9K
Itapé,eGoRyIMhetb,BRA291620,MxHTf6HoO9K
Itapebi,XzASj4gcz7a,BRA291630,MxHTf6HoO9K
Itapetinga,sTXOfOl0rDS,BRA291640,MxHTf6HoO9K
Itapicuru,jGerZrOwTUZ,BRA291650,MxHTf6HoO9K
Itapitanga,tQloJqzPO6W,BRA291660,MxHTf6HoO9K
Itaquara,XT6zDlx8Dkb,BRA291670,MxHTf6HoO9K
Itarantim,X0kH3Cm6EAO,BRA291680,MxHTf6HoO9K
Itatim,KTv0Wc3MXoh,BRA291685,MxHTf6HoO9K
Itiruçu,WMsma30jbaD,BRA291690,MxHTf6HoO9K
Itiúba,azlAHT2CelS,BRA291700,MxHTf6HoO9K
Itororó,XzAUR4iu4e4,BRA291710,MxHTf6HoO9K
Ituaçu,St2YxsavcES,BRA291720,MxHTf6HoO9K
Ituberá,XZ3GWLcpjby,BRA291730,MxHTf6HoO9K
Iuiú,Hq9kdZHxUHD,BRA291733,MxHTf6HoO9K
Jaborandi,PwbScRXWboo,BRA291735,MxHTf6HoO9K
Jacaraci,WK44b8FkO8W,BRA291740,MxHTf6HoO9K
Jacobina,PFGWzMgwzr8,BRA291750,MxHTf6HoO9K
Jaguaquara,nxDWn40rzUr,BRA291760,MxHTf6HoO9K
Jaguarari,nbb9eCtkQVQ,BRA291770,MxHTf6HoO9K
Jaguaripe,ClCKzCHfs1h,BRA291780,MxHTf6HoO9K
Jandaíra,H81M1wWPl0A,BRA291790,MxHTf6HoO9K
Jequié,icE1S4JWJwv,BRA291800,MxHTf6HoO9K
Jeremoabo,mq8uAxKgJuv,BRA291810,MxHTf6HoO9K
Jiquiriçá,uiwtTygfPhI,BRA291820,MxHTf6HoO9K
Jitaúna,YdoBz0nRrXX,BRA291830,MxHTf6HoO9K
João Dourado,kzPIVbWS73l,BRA291835,MxHTf6HoO9K
Juazeiro,FRKHh0KEhDT,BRA291840,MxHTf6HoO9K
Jucuruçu,dVSVAMIHezf,BRA291845,MxHTf6HoO9K
Jussara,HtFP52z7P3j,BRA291850,MxHTf6HoO9K
Jussari,PyofM0vUujn,BRA291855,MxHTf6HoO9K
Jussiape,bVhg5VEn6XJ,BRA291860,MxHTf6HoO9K
Lafaiete Coutinho,JGJTnnPqOgy,BRA291870,MxHTf6HoO9K
Lagoa Real,MtYTjvDot9q,BRA291875,MxHTf6HoO9K
Laje,RjR8M45IMG4,BRA291880,MxHTf6HoO9K
Lajedão,bzx9Srotjn7,BRA291890,MxHTf6HoO9K
Lajedinho,aPotV9V2WBf,BRA291900,MxHTf6HoO9K
Lajedo do Tabocal,ZIikFyflKLk,BRA291905,MxHTf6HoO9K
Lamarão,nlRAFeyQ1WW,BRA291910,MxHTf6HoO9K
Lapão,j25eq7BBIdF,BRA291915,MxHTf6HoO9K
Lauro de Freitas,eXrhLThiNvq,BRA291920,MxHTf6HoO9K
Lençóis,YCnwgXs1E6M,BRA291930,MxHTf6HoO9K
Licínio de Almeida,O1lyhKvbAzh,BRA291940,MxHTf6HoO9K
Livramento de Nossa Senho,EhZKoayD0Nr,BRA291950,MxHTf6HoO9K
Luís Eduardo Magalhães,GhJfxF75Uee,BRA291955,MxHTf6HoO9K
Macajuba,adZi5iRUhW8,BRA291960,MxHTf6HoO9K
Macarani,YxgXOg5hrAs,BRA291970,MxHTf6HoO9K
Macaúbas,Cyj4Zb56KyX,BRA291980,MxHTf6HoO9K
Macururé,BBABLdJmTq1,BRA291990,MxHTf6HoO9K
Madre de Deus,KQQQB2XHevX,BRA291992,MxHTf6HoO9K
Maetinga,twHfrp1gxLr,BRA291995,MxHTf6HoO9K
Maiquinique,OSPx6UQOkys,BRA292000,MxHTf6HoO9K
Mairi,EKEAdmWhtw9,BRA292010,MxHTf6HoO9K
Malhada,Xq1ueuUzJAf,BRA292020,MxHTf6HoO9K
Malhada de Pedras,UFuTPcjgVER,BRA292030,MxHTf6HoO9K
Manoel Vitorino,wnLJTElsPSv,BRA292040,MxHTf6HoO9K
Mansidão,sK38NYb2lWl,BRA292045,MxHTf6HoO9K
Maracás,yiaBWUNCbLl,BRA292050,MxHTf6HoO9K
Maragogipe,y6ekQm9IzoY,BRA292060,MxHTf6HoO9K
Maraú,ikvY156QOCK,BRA292070,MxHTf6HoO9K
Marcionílio Souza,aVA2tgfryCA,BRA292080,MxHTf6HoO9K
Mascote,C5HUzyG8LlX,BRA292090,MxHTf6HoO9K
Mata de São João,akE0km9wG1j,BRA292100,MxHTf6HoO9K
Matina,iV16pJpe2SV,BRA292105,MxHTf6HoO9K
Medeiros Neto,cqgQbvCVk8A,BRA292110,MxHTf6HoO9K
Miguel Calmon,Rxt4nwZx495,BRA292120,MxHTf6HoO9K
Milagres,wpzdNPZq9l2,BRA292130,MxHTf6HoO9K
Mirangaba,zDmfk93CtSL,BRA292140,MxHTf6HoO9K
Mirante,TeXmWgMuC2k,BRA292145,MxHTf6HoO9K
Monte Santo,LOixFUXW5BF,BRA292150,MxHTf6HoO9K
Morpará,Pt5lDE97NbN,BRA292160,MxHTf6HoO9K
Morro do Chapéu,BAcyPI4cqTS,BRA292170,MxHTf6HoO9K
Mortugaba,ntpfMlFtFT5,BRA292180,MxHTf6HoO9K
Mucugê,ctNRoL8RAC5,BRA292190,MxHTf6HoO9K
Mucuri,oeFKrmabNsR,BRA292200,MxHTf6HoO9K
Mulungu do Morro,P2jIzrCatVg,BRA292205,MxHTf6HoO9K
Mundo Novo,CY27Cre584R,BRA292210,MxHTf6HoO9K
Muniz Ferreira,d2dsWKgRuXJ,BRA292220,MxHTf6HoO9K
Muquém de São Francisco,mOOEijcO3l4,BRA292225,MxHTf6HoO9K
Muritiba,VCRd1RH75de,BRA292230,MxHTf6HoO9K
Mutuípe,SJfqi9a84SF,BRA292240,MxHTf6HoO9K
Nazaré,hNsRdxecvJu,BRA292250,MxHTf6HoO9K
Nilo Peçanha,d2XyWOIRA72,BRA292260,MxHTf6HoO9K
Nordestina,evd0rXEjmBj,BRA292265,MxHTf6HoO9K
Nova Canaã,OkqAFaZEaGD,BRA292270,MxHTf6HoO9K
Nova Fátima,hATkzQL1dcz,BRA292273,MxHTf6HoO9K
Nova Ibiá,jscHVni7XdM,BRA292275,MxHTf6HoO9K
Nova Itarana,Kg7D4Ws09Eg,BRA292280,MxHTf6HoO9K
Nova Redenção,hnjW5rZWHh4,BRA292285,MxHTf6HoO9K
Nova Soure,CzfMlIk0ga6,BRA292290,MxHTf6HoO9K
Nova Viçosa,t8sKNAYFv5s,BRA292300,MxHTf6HoO9K
Novo Horizonte,uhkt4QSc6eU,BRA292303,MxHTf6HoO9K
Novo Triunfo,SHKIbBgd2Py,BRA292305,MxHTf6HoO9K
Olindina,EuN6t8u5DuG,BRA292310,MxHTf6HoO9K
Oliveira dos Brejinhos,rRjBhMWGqEt,BRA292320,MxHTf6HoO9K
Ouriçangas,pdjFEr0nOMU,BRA292330,MxHTf6HoO9K
Ourolândia,phf2RdWbcHi,BRA292335,MxHTf6HoO9K
Palmas de Monte Alto,VkAmk5onTJv,BRA292340,MxHTf6HoO9K
Palmeiras,rgRRQXXidqM,BRA292350,MxHTf6HoO9K
Paramirim,NJSfM22UVfV,BRA292360,MxHTf6HoO9K
Paratinga,KqUlZtGRLlo,BRA292370,MxHTf6HoO9K
Paripiranga,rI3o5k4zNxR,BRA292380,MxHTf6HoO9K
Pau Brasil,kGQYpfAgG0B,BRA292390,MxHTf6HoO9K
Paulo Afonso,MxAgNOp6Uao,BRA292400,MxHTf6HoO9K
Pé de Serra,PBUuqlsJDra,BRA292405,MxHTf6HoO9K
Pedrão,nbOOtpYHI10,BRA292410,MxHTf6HoO9K
Pedro Alexandre,Hw58uZEI6ns,BRA292420,MxHTf6HoO9K
Piatã,WT2mJwaPshV,BRA292430,MxHTf6HoO9K
Pilão Arcado,JTJMXjIYFir,BRA292440,MxHTf6HoO9K
Pindaí,Ng4jsyvT6qG,BRA292450,MxHTf6HoO9K
Pindobaçu,mcbkbBFocQc,BRA292460,MxHTf6HoO9K
Pintadas,AJbEj1rUVWU,BRA292465,MxHTf6HoO9K
Piraí do Norte,LCavbWNBaah,BRA292467,MxHTf6HoO9K
Piripá,f6cp6kPfPaY,BRA292470,MxHTf6HoO9K
Piritiba,dsTSmLBPTek,BRA292480,MxHTf6HoO9K
Planaltino,PI7pH0cxyDp,BRA292490,MxHTf6HoO9K
Planalto,ouIioi4Xco4,BRA292500,MxHTf6HoO9K
Poções,yGwDuz15Muq,BRA292510,MxHTf6HoO9K
Pojuca,lAg98RcoCA3,BRA292520,MxHTf6HoO9K
Ponto Novo,LdtcHqoz8IH,BRA292525,MxHTf6HoO9K
Porto Seguro,rFEPMWpz2mV,BRA292530,MxHTf6HoO9K
Potiraguá,nOSo9TkcP34,BRA292540,MxHTf6HoO9K
Prado,hH8ffzcLUP4,BRA292550,MxHTf6HoO9K
Presidente Dutra,mZbbduXzus6,BRA292560,MxHTf6HoO9K
Presidente Jânio Quadros,pquTJZSXcvt,BRA292570,MxHTf6HoO9K
Presidente Tancredo Neves,Pu0uyPnFIc8,BRA292575,MxHTf6HoO9K
Queimadas,AlZWlMJ0Jsu,BRA292580,MxHTf6HoO9K
Quijingue,Xs1dDKpXvRq,BRA292590,MxHTf6HoO9K
Quixabeira,miwvvxhpYNb,BRA292593,MxHTf6HoO9K
Rafael Jambeiro,Fen9M82Engm,BRA292595,MxHTf6HoO9K
Remanso,E5HodgFrVCT,BRA292600,MxHTf6HoO9K
Retirolândia,HuMVYbYPupx,BRA292610,MxHTf6HoO9K
Riachão das Neves,HHRdnyvJn2v,BRA292620,MxHTf6HoO9K
Riachão do Jacuípe,jdhusQZ5j4K,BRA292630,MxHTf6HoO9K
Riacho de Santana,ALkAcbCt0s2,BRA292640,MxHTf6HoO9K
Ribeira do Amparo,oGyoeNKmdLz,BRA292650,MxHTf6HoO9K
Ribeira do Pombal,Ig1CNVUcHb8,BRA292660,MxHTf6HoO9K
Ribeirão do Largo,q8W87018CAT,BRA292665,MxHTf6HoO9K
Rio de Contas,XanEHFZaHoM,BRA292670,MxHTf6HoO9K
Rio do Antônio,iRmnQOLY6t3,BRA292680,MxHTf6HoO9K
Rio do Pires,DXw1KRJvUJ9,BRA292690,MxHTf6HoO9K
Rio Real,MpAselESt4y,BRA292700,MxHTf6HoO9K
Rodelas,JYuw2ILGtMl,BRA292710,MxHTf6HoO9K
Ruy Barbosa,kOwXEwnabPE,BRA292720,MxHTf6HoO9K
Salinas da Margarida,e0yGn9vjPkU,BRA292730,MxHTf6HoO9K
Salvador,S6LStaVtI1U,BRA292740,MxHTf6HoO9K
Santa Bárbara,kU2YXvdlF2h,BRA292750,MxHTf6HoO9K
Santa Brígida,ijwFSiaglsE,BRA292760,MxHTf6HoO9K
Santa Cruz Cabrália,pWnHjoDRHl7,BRA292770,MxHTf6HoO9K
Santa Cruz da Vitória,sPeBTcPJpF8,BRA292780,MxHTf6HoO9K
Santa Inês,qInUuN0jrc6,BRA292790,MxHTf6HoO9K
Santa Luzia,nrhc1izkF0u,BRA292805,MxHTf6HoO9K
Santa Maria da Vitória,NJycXTPAbEm,BRA292810,MxHTf6HoO9K
Santa Rita de Cássia,hCpPxcn1a7G,BRA292840,MxHTf6HoO9K
Santa Teresinha,gMyyEKus2Vw,BRA292850,MxHTf6HoO9K
Santaluz,IyJZKmdVIHe,BRA292800,MxHTf6HoO9K
Santana,AhWIaeer2ev,BRA292820,MxHTf6HoO9K
Santanópolis,Og8op1mOVpZ,BRA292830,MxHTf6HoO9K
Santo Amaro,qjyBuQROs3U,BRA292860,MxHTf6HoO9K
Santo Antônio de Jesus,Qr1uYj62FZI,BRA292870,MxHTf6HoO9K
Santo Estêvão,uLr9Ud9TdCt,BRA292880,MxHTf6HoO9K
São Desidério,cbMwj3xngxj,BRA292890,MxHTf6HoO9K
São Domingos,AnQcPmH17I4,BRA292895,MxHTf6HoO9K
São Felipe,Qplj6yrsNy1,BRA292910,MxHTf6HoO9K
São Félix,k9jDvzlDTIM,BRA292900,MxHTf6HoO9K
São Félix do Coribe,IC9UTNdtCbp,BRA292905,MxHTf6HoO9K
São Francisco do Conde,takBlWwsGiD,BRA292920,MxHTf6HoO9K
São Gabriel,Ag1I1kqL7eL,BRA292925,MxHTf6HoO9K
São Gonçalo dos Campos,iEkAe4S3cgQ,BRA292930,MxHTf6HoO9K
São José da Vitória,Ez7eKTxwJCS,BRA292935,MxHTf6HoO9K
São José do Jacuípe,mgk27Xctlrn,BRA292937,MxHTf6HoO9K
São Miguel das Matas,l769Q6jX05t,BRA292940,MxHTf6HoO9K
São Sebastião do Passé,kBsHKx5DciG,BRA292950,MxHTf6HoO9K
Sapeaçu,Sp0XzUf68Z9,BRA292960,MxHTf6HoO9K
Sátiro Dias,ZhWecpQYN96,BRA292970,MxHTf6HoO9K
Saubara,CLL5wrjtviH,BRA292975,MxHTf6HoO9K
Saúde,wqsbyWYcJLR,BRA292980,MxHTf6HoO9K
Seabra,k5ZtuYcT8Y1,BRA292990,MxHTf6HoO9K
Sebastião Laranjeiras,B5a1rIKwr1p,BRA293000,MxHTf6HoO9K
Senhor do Bonfim,Nzvv8A4MKoc,BRA293010,MxHTf6HoO9K
Sento Sé,d2rfEQop0c8,BRA293020,MxHTf6HoO9K
Serra do Ramalho,hvlNOU3wIeg,BRA293015,MxHTf6HoO9K
Serra Dourada,O1selEihyAG,BRA293030,MxHTf6HoO9K
Serra Preta,D5K6if8Fpth,BRA293040,MxHTf6HoO9K
Serrinha,sg1ZUjjpygQ,BRA293050,MxHTf6HoO9K
Serrolândia,DETohRQ5FDn,BRA293060,MxHTf6HoO9K
Simões Filho,HM4wOzeN4iO,BRA293070,MxHTf6HoO9K
Sítio do Mato,IotJJxRCB6c,BRA293075,MxHTf6HoO9K
Sítio do Quinto,oZAbMX1VkHG,BRA293076,MxHTf6HoO9K
Sobradinho,lH5EsGZ0Q44,BRA293077,MxHTf6HoO9K
Souto Soares,vYHc1hDXln8,BRA293080,MxHTf6HoO9K
Tabocas do Brejo Velho,McdcRxX8oFU,BRA293090,MxHTf6HoO9K
Tanhaçu,r63hDueE0hQ,BRA293100,MxHTf6HoO9K
Tanque Novo,gtFuBzuMMxh,BRA293105,MxHTf6HoO9K
Tanquinho,EYePPjcg9Ry,BRA293110,MxHTf6HoO9K
Taperoá,IbepNVqAgiT,BRA293120,MxHTf6HoO9K
Tapiramutá,NhDe7du1iEw,BRA293130,MxHTf6HoO9K
Teixeira de Freitas,SZlxJtYH1n5,BRA293135,MxHTf6HoO9K
Teodoro Sampaio,cIQv8sWo7V9,BRA293140,MxHTf6HoO9K
Teofilândia,cvuo5ugouEC,BRA293150,MxHTf6HoO9K
Teolândia,XYMX75l5PZ2,BRA293160,MxHTf6HoO9K
Terra Nova,jgJtv0E8tBz,BRA293170,MxHTf6HoO9K
Tremedal,GgnGqZnylsw,BRA293180,MxHTf6HoO9K
Tucano,FhD3jYWjNDU,BRA293190,MxHTf6HoO9K
Uauá,CNwvoIoaLPc,BRA293200,MxHTf6HoO9K
Ubaíra,WEsQHhNwNq0,BRA293210,MxHTf6HoO9K
Ubaitaba,IZr0Rr0clRE,BRA293220,MxHTf6HoO9K
Ubatã,El7QqpHWSwD,BRA293230,MxHTf6HoO9K
Uibaí,ZuvWZxg372p,BRA293240,MxHTf6HoO9K
Umburanas,UNeuISbWJef,BRA293245,MxHTf6HoO9K
Una,M9QOeEVzqXK,BRA293250,MxHTf6HoO9K
Urandi,R1YMpn82XKv,BRA293260,MxHTf6HoO9K
Uruçuca,RPOc9w1t375,BRA293270,MxHTf6HoO9K
Utinga,ohpPm00qrZC,BRA293280,MxHTf6HoO9K
Valença,y33dlRpMC9x,BRA293290,MxHTf6HoO9K
Valente,D4REKtOH3ql,BRA293300,MxHTf6HoO9K
Várzea da Roça,G4MCv5yVlJz,BRA293305,MxHTf6HoO9K
Várzea do Poço,OMKxSsuFqOs,BRA293310,MxHTf6HoO9K
Várzea Nova,yRmjwoppS4q,BRA293315,MxHTf6HoO9K
Varzedo,L2M0fOgykEg,BRA293317,MxHTf6HoO9K
Vera Cruz,OyVs2IKyaNt,BRA293320,MxHTf6HoO9K
Vereda,esQ2bSlXeiW,BRA293325,MxHTf6HoO9K
Vitória da Conquista,XrH9NxM9NjZ,BRA293330,MxHTf6HoO9K
Wagner,gIdwuMWvgUy,BRA293340,MxHTf6HoO9K
Wanderley,LATEjSFMl6N,BRA293345,MxHTf6HoO9K
Wenceslau Guimarães,bTRn3ZZ8xdj,BRA293350,MxHTf6HoO9K
Xique-Xique,JqdhAAQcARs,BRA293360,MxHTf6HoO9K
Abaiara,j8rd8CUeUtR,BRA230010,B8HQW1U6StO
Acarape,rteIYwEHdoj,BRA230015,B8HQW1U6StO
Acaraú,exbkWOjM4Mc,BRA230020,B8HQW1U6StO
Acopiara,p8CYHuzCSKz,BRA230030,B8HQW1U6StO
Aiuaba,nuxWQGUm0sb,BRA230040,B8HQW1U6StO
Alcântaras,fAWrBdkJ1zE,BRA230050,B8HQW1U6StO
Altaneira,OR06fptEF4i,BRA230060,B8HQW1U6StO
Alto Santo,Zu7gHGpXi1B,BRA230070,B8HQW1U6StO
Amontada,JNdZsMnrZ0A,BRA230075,B8HQW1U6StO
Antonina do Norte,MNN8yqV1XFY,BRA230080,B8HQW1U6StO
Apuiarés,JZY20K6dlds,BRA230090,B8HQW1U6StO
Aquiraz,ZON0HOYMbtw,BRA230100,B8HQW1U6StO
Aracati,FRrF0JamsUT,BRA230110,B8HQW1U6StO
Aracoiaba,HPjB6IkteL2,BRA230120,B8HQW1U6StO
Ararendá,fQ5wdFSLRrV,BRA230125,B8HQW1U6StO
Araripe,VzwumdbDlGP,BRA230130,B8HQW1U6StO
Aratuba,A0voaBy9tXF,BRA230140,B8HQW1U6StO
Arneiroz,oPYtwQAkMYP,BRA230150,B8HQW1U6StO
Assaré,NSzO1qWkCXG,BRA230160,B8HQW1U6StO
Aurora,kdwxLq5Wnkz,BRA230170,B8HQW1U6StO
Baixio,NElrLspzLrK,BRA230180,B8HQW1U6StO
Banabuiú,Ki4oGARyVJD,BRA230185,B8HQW1U6StO
Barbalha,Rukygk1RJVh,BRA230190,B8HQW1U6StO
Barreira,d1Z4yglb1rD,BRA230195,B8HQW1U6StO
Barro,n3u3aSxcV8h,BRA230200,B8HQW1U6StO
Barroquinha,NeCoAF83Jxk,BRA230205,B8HQW1U6StO
Baturité,UrsImKyCBcK,BRA230210,B8HQW1U6StO
Beberibe,sqflCpz8aEM,BRA230220,B8HQW1U6StO
Bela Cruz,J57eDYoROnE,BRA230230,B8HQW1U6StO
Boa Viagem,Z5Py8ewMwv4,BRA230240,B8HQW1U6StO
Brejo Santo,ojYANDeP3km,BRA230250,B8HQW1U6StO
Camocim,yZ6WrOlV7iW,BRA230260,B8HQW1U6StO
Campos Sales,ZcuGkrBeNSd,BRA230270,B8HQW1U6StO
Canindé,rXSSCLbMNYR,BRA230280,B8HQW1U6StO
Capistrano,x2Z4yLLbQAk,BRA230290,B8HQW1U6StO
Caridade,tmm2ooY4Qhs,BRA230300,B8HQW1U6StO
Cariré,tCbYN55Y6B3,BRA230310,B8HQW1U6StO
Caririaçu,SUTCq78LkLg,BRA230320,B8HQW1U6StO
Cariús,rc5hIkzz5yV,BRA230330,B8HQW1U6StO
Carnaubal,gbodvE5pvBT,BRA230340,B8HQW1U6StO
Cascavel,MQeYwhfupDd,BRA230350,B8HQW1U6StO
Catarina,LXhgS3r2ZHW,BRA230360,B8HQW1U6StO
Catunda,zSUYCziMKSG,BRA230365,B8HQW1U6StO
Caucaia,Lx7OTayFjsr,BRA230370,B8HQW1U6StO
Cedro,PXaPCFd5cvY,BRA230380,B8HQW1U6StO
Chaval,UQZByBZ7Sku,BRA230390,B8HQW1U6StO
Choró,eG9BR054tvu,BRA230393,B8HQW1U6StO
Chorozinho,Utdsu6jdC1e,BRA230395,B8HQW1U6StO
Coreaú,JvaAs28MhIA,BRA230400,B8HQW1U6StO
Crateús,oc1CjcwzQ0t,BRA230410,B8HQW1U6StO
Crato,JGTdRTlG1Vf,BRA230420,B8HQW1U6StO
Croatá,LeM4XEPZidg,BRA230423,B8HQW1U6StO
Cruz,SfIfIEpOXF0,BRA230425,B8HQW1U6StO
Deputado Irapuan Pinheiro,pjgSj5aPgcq,BRA230426,B8HQW1U6StO
Ererê,lWCsKVWW2TE,BRA230427,B8HQW1U6StO
Eusébio,ItIev5kG2Dc,BRA230428,B8HQW1U6StO
Farias Brito,XZ7KJoieAAM,BRA230430,B8HQW1U6StO
Forquilha,kp1gOA4zYp8,BRA230435,B8HQW1U6StO
Fortaleza,vxVfP573XXq,BRA230440,B8HQW1U6StO
Fortim,G1nc2stOBNR,BRA230445,B8HQW1U6StO
Frecheirinha,cuHJwus5smH,BRA230450,B8HQW1U6StO
General Sampaio,HViquEnRbZT,BRA230460,B8HQW1U6StO
Graça,cFJgBAQ7Dto,BRA230465,B8HQW1U6StO
Granja,JwEcj9FLHyy,BRA230470,B8HQW1U6StO
Granjeiro,UhyzDCOanWo,BRA230480,B8HQW1U6StO
Groaíras,RlgSNheq0Ab,BRA230490,B8HQW1U6StO
Guaiúba,BPRPF3h5rXU,BRA230495,B8HQW1U6StO
Guaraciaba do Norte,DEIMF1mGVrZ,BRA230500,B8HQW1U6StO
Guaramiranga,ft0ZTyN7RWJ,BRA230510,B8HQW1U6StO
Hidrolândia,Gqd5WEGHEeH,BRA230520,B8HQW1U6StO
Horizonte,U5Y6N7tVUJ9,BRA230523,B8HQW1U6StO
Ibaretama,zIvlnj5dUzr,BRA230526,B8HQW1U6StO
Ibiapina,oFpskC97oKd,BRA230530,B8HQW1U6StO
Ibicuitinga,GoUdErzRqse,BRA230533,B8HQW1U6StO
Icapuí,asqvyiWlIrp,BRA230535,B8HQW1U6StO
Icó,uksVZPVWdrR,BRA230540,B8HQW1U6StO
Iguatu,tKGqTbATVtF,BRA230550,B8HQW1U6StO
Independência,joxMUL6fRuK,BRA230560,B8HQW1U6StO
Ipaporanga,AedaCvZwGZn,BRA230565,B8HQW1U6StO
Ipaumirim,Gt6EoiJntIJ,BRA230570,B8HQW1U6StO
Ipu,eF8VGGnjUhJ,BRA230580,B8HQW1U6StO
Ipueiras,Vh1BbEqzQTj,BRA230590,B8HQW1U6StO
Iracema,XpxvYMgCZKI,BRA230600,B8HQW1U6StO
Irauçuba,zF9l9y7ru5U,BRA230610,B8HQW1U6StO
Itaiçaba,F2W6tZfU7u9,BRA230620,B8HQW1U6StO
Itaitinga,RUuVF7OfgIt,BRA230625,B8HQW1U6StO
Itapagé,F5jM4CTM3MA,BRA230630,B8HQW1U6StO
Itapipoca,pK2sMYwUmEo,BRA230640,B8HQW1U6StO
Itapiúna,eYqsAbXm9I4,BRA230650,B8HQW1U6StO
Itarema,L8YdmVAgmSK,BRA230655,B8HQW1U6StO
Itatira,mGw3WG8x6gQ,BRA230660,B8HQW1U6StO
Jaguaretama,SrFTHKdKSme,BRA230670,B8HQW1U6StO
Jaguaribara,kM02NhdPavo,BRA230680,B8HQW1U6StO
Jaguaribe,bAVK1GtLFmc,BRA230690,B8HQW1U6StO
Jaguaruana,tu4ilirJyI7,BRA230700,B8HQW1U6StO
Jardim,nwAM15vcBSL,BRA230710,B8HQW1U6StO
Jati,W8NZ4pW0jkr,BRA230720,B8HQW1U6StO
Jijoca de Jericoacoara,AsN4FbBk2io,BRA230725,B8HQW1U6StO
Juazeiro do Norte,XE60qt521sb,BRA230730,B8HQW1U6StO
Jucás,s7s3CPTjJ1Q,BRA230740,B8HQW1U6StO
Lavras da Mangabeira,csCV2p52vtY,BRA230750,B8HQW1U6StO
Limoeiro do Norte,fSSw1YPodV1,BRA230760,B8HQW1U6StO
Madalena,ANks2IJ6JvQ,BRA230763,B8HQW1U6StO
Maracanaú,mYHn1h6UHjl,BRA230765,B8HQW1U6StO
Maranguape,KAhxBQ7F4Ed,BRA230770,B8HQW1U6StO
Marco,F6Nwq4SnY3Y,BRA230780,B8HQW1U6StO
Martinópole,lF64lPG3qEG,BRA230790,B8HQW1U6StO
Massapê,NpUy0Xb3jnT,BRA230800,B8HQW1U6StO
Mauriti,yv8xcQq41vy,BRA230810,B8HQW1U6StO
Meruoca,Su2yiVQhpG2,BRA230820,B8HQW1U6StO
Milagres,l4euOTTjjGT,BRA230830,B8HQW1U6StO
Milhã,QYV3U52Lh0n,BRA230835,B8HQW1U6StO
Miraíma,ALM3wUt4JdW,BRA230837,B8HQW1U6StO
Missão Velha,ybXe8jijFdH,BRA230840,B8HQW1U6StO
Mombaça,Lz6ssCF4xoW,BRA230850,B8HQW1U6StO
Monsenhor Tabosa,NuzDmAmpwr2,BRA230860,B8HQW1U6StO
Morada Nova,xZp7CYE6rK3,BRA230870,B8HQW1U6StO
Moraújo,ct17CCdU6wh,BRA230880,B8HQW1U6StO
Morrinhos,TzTOlmwlbho,BRA230890,B8HQW1U6StO
Mucambo,bQRSw2nWIFc,BRA230900,B8HQW1U6StO
Mulungu,IAZ8AeMu8VI,BRA230910,B8HQW1U6StO
Nova Olinda,uTiqt7YpvyN,BRA230920,B8HQW1U6StO
Nova Russas,nFs1JIhapl3,BRA230930,B8HQW1U6StO
Novo Oriente,OUHJFVXWqIH,BRA230940,B8HQW1U6StO
Ocara,N5mmXh5cBq2,BRA230945,B8HQW1U6StO
Orós,qfVEI2GzmLr,BRA230950,B8HQW1U6StO
Pacajus,H5a9gfiQJww,BRA230960,B8HQW1U6StO
Pacatuba,vp44gL2J8Up,BRA230970,B8HQW1U6StO
Pacoti,lSvJcMoCArs,BRA230980,B8HQW1U6StO
Pacujá,ko3exKM7LaE,BRA230990,B8HQW1U6StO
Palhano,d1xK2eMeYOV,BRA231000,B8HQW1U6StO
Palmácia,biTKIEOubft,BRA231010,B8HQW1U6StO
Paracuru,MuzuWuS8Aig,BRA231020,B8HQW1U6StO
Paraipaba,CEIOQkwpcJ3,BRA231025,B8HQW1U6StO
Parambu,B0RFHz8UQuz,BRA231030,B8HQW1U6StO
Paramoti,UkoeaoVA0rq,BRA231040,B8HQW1U6StO
Pedra Branca,R1NKxLOBU75,BRA231050,B8HQW1U6StO
Penaforte,pkmLgqPlUOM,BRA231060,B8HQW1U6StO
Pentecoste,DZasuXRCTh7,BRA231070,B8HQW1U6StO
Pereiro,jaIJNttdEvM,BRA231080,B8HQW1U6StO
